73	73	73	75	73	73	73	72	71	72	72	72	71	69	67	67	69	69	67	69	65	65	65	65	65	64	65	65	67	64	64	65	65	62	62	60	59	60	60	59	56	54	52	54	51	48	48	48	46	44	43	40	40	40	40	40	40	38	38	38	40	44	43	40	43	40	40	40	40	43	46	44	46	48	48	48	48	48	48	51	54	52	52	52	54	54	54	54	58	56	56	56	58	59	59	59	60	60	62	60	59	59	60	58	58	58	59	59	59	59	60	64	62	62	64	65	67	67	65	65	67	65	67	69	71	71	72	73	75	77	77	80	84	84	81	81	81	80	79	80	80	81	84	84	81	81	81	81	80	81	80	81	81	81	85	85	87	87	87	87	73	73	73	75	73	73	73	72	71	72	72	72	71	69	67	67	69	69	67	69	65	65	65	65	65	64	65	65	67	64	64	65	65	62	62	60	59	60	60	59	56	54	52	54	51	48	48	48	46	44	43	40	40	40	40	40	40	38	38	38	40	44	43	40	43	40	40	40	40	43	46	44	46	48	48	48	48	48	48	51	54	52	52	52	54	54	54	54	58	56	56	56	58	59	59	59	60	60	62	60	59	59	60	58	58	58	59	59	59	59	60	64	62	62	64	65	67	67	65	65	67	65	67	69	71	71	72	73	75	77	77	80	84	84	81	81	81	80	79	80	80	81	84	84	81	81	81	81	80	81	80	81	81	81	85	85	87	87	87	87	73	73	73	75	73	73	73	72	71	72	72	72	71	69	67	67	69	69	67	69	65	65	65	65	65	64	65	65	67	64	64	65	65	62	62	60	59	60	60	59	56	54	52	54	51	48	48	48	46	44	43	40	40	40	40	40	40	38	38	38	40	44	43	40	43	40	40	40	40	43	46	44	46	48	48	48	48	48	48	51	54	52	52	52	54	54	54	54	58	56	56	56	58	59	59	59	60	60	62	60	59	59	60	58	58	58	59	59	59	59	60	64	62	62	64	65	67	67	65	65	67	65	67	69	71	71	72	73	75	77	77	80	84	84	81	81	81	80	79	80	80	81	84	84	81	81	81	81	80	81	80	81	81	81	85	85	87	87	87	87	
73	73	72	71	72	72	72	71	72	72	72	71	71	69	67	69	69	71	69	71	65	65	64	65	65	64	67	65	64	64	64	65	64	60	60	60	60	65	59	58	56	54	52	52	51	48	48	46	46	44	40	40	38	40	40	40	40	38	38	38	40	40	40	40	40	40	40	40	40	43	44	46	48	51	51	48	48	48	48	51	54	52	51	52	54	54	54	52	54	54	54	56	58	59	60	60	60	60	62	60	59	60	59	58	59	58	59	60	59	59	60	62	62	64	64	64	64	67	65	65	65	65	65	67	69	71	71	73	77	75	77	80	81	81	84	81	80	79	80	80	80	80	81	81	81	81	80	81	80	80	80	84	81	84	85	85	85	88	87	88	73	73	72	71	72	72	72	71	72	72	72	71	71	69	67	69	69	71	69	71	65	65	64	65	65	64	67	65	64	64	64	65	64	60	60	60	60	65	59	58	56	54	52	52	51	48	48	46	46	44	40	40	38	40	40	40	40	38	38	38	40	40	40	40	40	40	40	40	40	43	44	46	48	51	51	48	48	48	48	51	54	52	51	52	54	54	54	52	54	54	54	56	58	59	60	60	60	60	62	60	59	60	59	58	59	58	59	60	59	59	60	62	62	64	64	64	64	67	65	65	65	65	65	67	69	71	71	73	77	75	77	80	81	81	84	81	80	79	80	80	80	80	81	81	81	81	80	81	80	80	80	84	81	84	85	85	85	88	87	88	73	73	72	71	72	72	72	71	72	72	72	71	71	69	67	69	69	71	69	71	65	65	64	65	65	64	67	65	64	64	64	65	64	60	60	60	60	65	59	58	56	54	52	52	51	48	48	46	46	44	40	40	38	40	40	40	40	38	38	38	40	40	40	40	40	40	40	40	40	43	44	46	48	51	51	48	48	48	48	51	54	52	51	52	54	54	54	52	54	54	54	56	58	59	60	60	60	60	62	60	59	60	59	58	59	58	59	60	59	59	60	62	62	64	64	64	64	67	65	65	65	65	65	67	69	71	71	73	77	75	77	80	81	81	84	81	80	79	80	80	80	80	81	81	81	81	80	81	80	80	80	84	81	84	85	85	85	88	87	88	
73	73	71	71	72	71	72	71	73	72	72	71	71	69	67	67	65	69	69	71	65	65	65	64	64	64	65	65	64	64	62	64	64	60	60	60	60	64	58	56	56	56	52	51	48	48	48	48	46	44	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	43	43	40	40	43	43	44	48	48	48	48	48	48	48	48	51	52	52	52	54	54	52	52	54	54	54	56	58	59	59	59	60	60	60	59	59	59	59	58	58	58	59	60	59	59	60	60	64	62	62	62	64	65	64	65	67	65	65	67	69	71	71	72	77	75	77	79	81	81	80	84	79	80	80	81	80	81	85	81	84	84	80	80	80	81	81	85	81	81	84	85	85	84	87	87	73	73	71	71	72	71	72	71	73	72	72	71	71	69	67	67	65	69	69	71	65	65	65	64	64	64	65	65	64	64	62	64	64	60	60	60	60	64	58	56	56	56	52	51	48	48	48	48	46	44	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	43	43	40	40	43	43	44	48	48	48	48	48	48	48	48	51	52	52	52	54	54	52	52	54	54	54	56	58	59	59	59	60	60	60	59	59	59	59	58	58	58	59	60	59	59	60	60	64	62	62	62	64	65	64	65	67	65	65	67	69	71	71	72	77	75	77	79	81	81	80	84	79	80	80	81	80	81	85	81	84	84	80	80	80	81	81	85	81	81	84	85	85	84	87	87	73	73	71	71	72	71	72	71	73	72	72	71	71	69	67	67	65	69	69	71	65	65	65	64	64	64	65	65	64	64	62	64	64	60	60	60	60	64	58	56	56	56	52	51	48	48	48	48	46	44	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	43	43	40	40	43	43	44	48	48	48	48	48	48	48	48	51	52	52	52	54	54	52	52	54	54	54	56	58	59	59	59	60	60	60	59	59	59	59	58	58	58	59	60	59	59	60	60	64	62	62	62	64	65	64	65	67	65	65	67	69	71	71	72	77	75	77	79	81	81	80	84	79	80	80	81	80	81	85	81	84	84	80	80	80	81	81	85	81	81	84	85	85	84	87	87	
71	71	69	71	71	69	71	72	71	75	72	69	69	67	65	67	67	69	67	69	65	65	65	64	64	64	64	64	65	64	62	64	62	60	60	60	59	59	59	58	56	54	52	51	48	48	48	46	43	40	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	40	40	40	40	43	43	44	46	48	48	48	48	48	48	48	51	54	52	52	54	52	54	52	52	52	54	54	56	59	58	59	60	59	60	59	58	59	58	59	59	58	59	59	59	59	60	60	62	62	62	62	65	65	64	65	65	65	65	67	69	71	71	72	77	77	77	79	80	80	79	79	77	79	79	79	81	81	85	85	85	84	81	80	80	81	80	81	84	80	81	85	85	87	87	87	71	71	69	71	71	69	71	72	71	75	72	69	69	67	65	67	67	69	67	69	65	65	65	64	64	64	64	64	65	64	62	64	62	60	60	60	59	59	59	58	56	54	52	51	48	48	48	46	43	40	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	40	40	40	40	43	43	44	46	48	48	48	48	48	48	48	51	54	52	52	54	52	54	52	52	52	54	54	56	59	58	59	60	59	60	59	58	59	58	59	59	58	59	59	59	59	60	60	62	62	62	62	65	65	64	65	65	65	65	67	69	71	71	72	77	77	77	79	80	80	79	79	77	79	79	79	81	81	85	85	85	84	81	80	80	81	80	81	84	80	81	85	85	87	87	87	71	71	69	71	71	69	71	72	71	75	72	69	69	67	65	67	67	69	67	69	65	65	65	64	64	64	64	64	65	64	62	64	62	60	60	60	59	59	59	58	56	54	52	51	48	48	48	46	43	40	40	40	40	40	40	40	40	38	38	40	40	40	40	40	40	40	40	40	40	43	43	44	46	48	48	48	48	48	48	48	51	54	52	52	54	52	54	52	52	52	54	54	56	59	58	59	60	59	60	59	58	59	58	59	59	58	59	59	59	59	60	60	62	62	62	62	65	65	64	65	65	65	65	67	69	71	71	72	77	77	77	79	80	80	79	79	77	79	79	79	81	81	85	85	85	84	81	80	80	81	80	81	84	80	81	85	85	87	87	87	
72	71	69	71	71	69	71	71	71	72	73	67	67	65	65	65	65	65	65	67	67	65	64	64	62	64	62	64	64	62	60	62	60	62	60	60	60	60	59	56	56	52	51	51	48	48	48	46	43	40	40	40	40	40	40	43	40	38	38	38	40	40	40	40	40	40	40	40	40	43	43	43	44	46	48	48	48	48	48	51	51	52	52	54	54	52	54	52	52	52	54	54	58	59	58	58	59	59	62	59	59	59	58	56	58	59	59	59	59	60	62	60	62	62	62	64	64	65	65	64	64	64	64	65	67	69	71	73	75	77	79	84	79	80	80	79	79	80	79	79	80	84	85	84	81	81	81	80	80	84	77	80	80	81	81	84	85	85	87	87	72	71	69	71	71	69	71	71	71	72	73	67	67	65	65	65	65	65	65	67	67	65	64	64	62	64	62	64	64	62	60	62	60	62	60	60	60	60	59	56	56	52	51	51	48	48	48	46	43	40	40	40	40	40	40	43	40	38	38	38	40	40	40	40	40	40	40	40	40	43	43	43	44	46	48	48	48	48	48	51	51	52	52	54	54	52	54	52	52	52	54	54	58	59	58	58	59	59	62	59	59	59	58	56	58	59	59	59	59	60	62	60	62	62	62	64	64	65	65	64	64	64	64	65	67	69	71	73	75	77	79	84	79	80	80	79	79	80	79	79	80	84	85	84	81	81	81	80	80	84	77	80	80	81	81	84	85	85	87	87	72	71	69	71	71	69	71	71	71	72	73	67	67	65	65	65	65	65	65	67	67	65	64	64	62	64	62	64	64	62	60	62	60	62	60	60	60	60	59	56	56	52	51	51	48	48	48	46	43	40	40	40	40	40	40	43	40	38	38	38	40	40	40	40	40	40	40	40	40	43	43	43	44	46	48	48	48	48	48	51	51	52	52	54	54	52	54	52	52	52	54	54	58	59	58	58	59	59	62	59	59	59	58	56	58	59	59	59	59	60	62	60	62	62	62	64	64	65	65	64	64	64	64	65	67	69	71	73	75	77	79	84	79	80	80	79	79	80	79	79	80	84	85	84	81	81	81	80	80	84	77	80	80	81	81	84	85	85	87	87	
73	71	69	69	72	69	71	72	71	71	73	67	67	65	65	65	65	64	64	65	65	69	65	62	64	62	62	62	64	60	59	60	59	59	60	60	60	62	56	56	54	48	48	51	51	48	48	46	43	40	43	40	40	40	40	40	38	38	38	38	40	40	43	40	40	40	40	40	40	40	40	44	46	46	46	48	48	48	48	51	52	52	52	52	54	52	52	52	54	52	54	54	58	58	58	59	59	59	60	60	59	59	59	56	58	59	60	60	60	60	60	62	62	65	62	62	60	64	65	65	64	65	64	67	67	69	71	73	75	75	75	77	79	80	79	79	77	79	79	79	81	84	81	80	81	81	80	80	80	84	81	79	81	80	81	81	84	85	87	85	73	71	69	69	72	69	71	72	71	71	73	67	67	65	65	65	65	64	64	65	65	69	65	62	64	62	62	62	64	60	59	60	59	59	60	60	60	62	56	56	54	48	48	51	51	48	48	46	43	40	43	40	40	40	40	40	38	38	38	38	40	40	43	40	40	40	40	40	40	40	40	44	46	46	46	48	48	48	48	51	52	52	52	52	54	52	52	52	54	52	54	54	58	58	58	59	59	59	60	60	59	59	59	56	58	59	60	60	60	60	60	62	62	65	62	62	60	64	65	65	64	65	64	67	67	69	71	73	75	75	75	77	79	80	79	79	77	79	79	79	81	84	81	80	81	81	80	80	80	84	81	79	81	80	81	81	84	85	87	85	73	71	69	69	72	69	71	72	71	71	73	67	67	65	65	65	65	64	64	65	65	69	65	62	64	62	62	62	64	60	59	60	59	59	60	60	60	62	56	56	54	48	48	51	51	48	48	46	43	40	43	40	40	40	40	40	38	38	38	38	40	40	43	40	40	40	40	40	40	40	40	44	46	46	46	48	48	48	48	51	52	52	52	52	54	52	52	52	54	52	54	54	58	58	58	59	59	59	60	60	59	59	59	56	58	59	60	60	60	60	60	62	62	65	62	62	60	64	65	65	64	65	64	67	67	69	71	73	75	75	75	77	79	80	79	79	77	79	79	79	81	84	81	80	81	81	80	80	80	84	81	79	81	80	81	81	84	85	87	85	
72	69	69	69	71	69	71	69	69	72	69	69	69	65	65	65	69	64	65	64	64	69	64	64	62	62	60	62	64	59	60	60	59	60	59	59	58	59	56	58	54	52	51	51	48	48	46	46	43	40	40	40	38	40	40	40	38	38	38	38	40	40	40	40	40	40	40	40	40	40	43	43	46	48	46	48	48	48	48	48	51	54	52	52	52	52	52	52	56	56	54	54	58	58	58	59	59	59	59	59	59	59	59	56	56	58	60	60	60	60	62	62	62	62	62	62	60	60	62	64	64	65	65	67	67	69	69	72	72	72	73	77	79	81	79	79	79	77	77	77	80	81	80	80	80	80	80	79	80	80	80	80	80	80	80	81	84	84	84	85	72	69	69	69	71	69	71	69	69	72	69	69	69	65	65	65	69	64	65	64	64	69	64	64	62	62	60	62	64	59	60	60	59	60	59	59	58	59	56	58	54	52	51	51	48	48	46	46	43	40	40	40	38	40	40	40	38	38	38	38	40	40	40	40	40	40	40	40	40	40	43	43	46	48	46	48	48	48	48	48	51	54	52	52	52	52	52	52	56	56	54	54	58	58	58	59	59	59	59	59	59	59	59	56	56	58	60	60	60	60	62	62	62	62	62	62	60	60	62	64	64	65	65	67	67	69	69	72	72	72	73	77	79	81	79	79	79	77	77	77	80	81	80	80	80	80	80	79	80	80	80	80	80	80	80	81	84	84	84	85	72	69	69	69	71	69	71	69	69	72	69	69	69	65	65	65	69	64	65	64	64	69	64	64	62	62	60	62	64	59	60	60	59	60	59	59	58	59	56	58	54	52	51	51	48	48	46	46	43	40	40	40	38	40	40	40	38	38	38	38	40	40	40	40	40	40	40	40	40	40	43	43	46	48	46	48	48	48	48	48	51	54	52	52	52	52	52	52	56	56	54	54	58	58	58	59	59	59	59	59	59	59	59	56	56	58	60	60	60	60	62	62	62	62	62	62	60	60	62	64	64	65	65	67	67	69	69	72	72	72	73	77	79	81	79	79	79	77	77	77	80	81	80	80	80	80	80	79	80	80	80	80	80	80	80	81	84	84	84	85	
69	69	69	67	69	67	69	69	69	71	69	71	69	67	65	64	69	65	65	64	60	65	62	62	62	64	62	60	60	59	58	62	60	59	59	59	59	60	54	52	52	48	48	48	48	48	46	44	43	43	40	40	36	38	38	38	38	38	40	36	38	40	38	38	40	40	40	40	40	40	40	43	46	48	46	48	48	48	48	48	51	52	56	52	52	52	48	48	52	54	56	54	56	56	58	58	56	59	59	59	58	59	58	56	56	56	58	59	60	60	59	60	60	62	62	60	62	62	60	62	65	65	65	67	67	69	69	67	71	72	73	79	75	79	79	81	77	77	77	77	79	79	79	79	79	79	79	79	80	80	79	80	77	84	80	81	81	84	84	84	69	69	69	67	69	67	69	69	69	71	69	71	69	67	65	64	69	65	65	64	60	65	62	62	62	64	62	60	60	59	58	62	60	59	59	59	59	60	54	52	52	48	48	48	48	48	46	44	43	43	40	40	36	38	38	38	38	38	40	36	38	40	38	38	40	40	40	40	40	40	40	43	46	48	46	48	48	48	48	48	51	52	56	52	52	52	48	48	52	54	56	54	56	56	58	58	56	59	59	59	58	59	58	56	56	56	58	59	60	60	59	60	60	62	62	60	62	62	60	62	65	65	65	67	67	69	69	67	71	72	73	79	75	79	79	81	77	77	77	77	79	79	79	79	79	79	79	79	80	80	79	80	77	84	80	81	81	84	84	84	69	69	69	67	69	67	69	69	69	71	69	71	69	67	65	64	69	65	65	64	60	65	62	62	62	64	62	60	60	59	58	62	60	59	59	59	59	60	54	52	52	48	48	48	48	48	46	44	43	43	40	40	36	38	38	38	38	38	40	36	38	40	38	38	40	40	40	40	40	40	40	43	46	48	46	48	48	48	48	48	51	52	56	52	52	52	48	48	52	54	56	54	56	56	58	58	56	59	59	59	58	59	58	56	56	56	58	59	60	60	59	60	60	62	62	60	62	62	60	62	65	65	65	67	67	69	69	67	71	72	73	79	75	79	79	81	77	77	77	77	79	79	79	79	79	79	79	79	80	80	79	80	77	84	80	81	81	84	84	84	
65	69	65	65	67	65	67	69	69	67	67	67	65	64	65	64	62	64	62	62	62	65	62	62	62	62	60	59	60	60	58	64	60	58	58	59	60	58	56	56	48	48	46	48	46	46	46	43	40	40	40	38	32	35	40	38	36	36	40	38	38	38	40	40	40	40	40	38	38	40	40	43	46	48	46	48	48	46	48	48	48	48	51	51	51	51	48	48	54	52	52	54	54	54	56	56	56	58	59	58	56	58	58	56	56	56	56	59	58	59	59	60	60	59	60	59	62	60	62	62	64	62	60	67	67	67	67	69	71	71	72	75	73	77	75	77	75	75	79	77	79	80	80	79	79	80	79	79	77	79	79	79	77	80	80	81	81	84	81	80	65	69	65	65	67	65	67	69	69	67	67	67	65	64	65	64	62	64	62	62	62	65	62	62	62	62	60	59	60	60	58	64	60	58	58	59	60	58	56	56	48	48	46	48	46	46	46	43	40	40	40	38	32	35	40	38	36	36	40	38	38	38	40	40	40	40	40	38	38	40	40	43	46	48	46	48	48	46	48	48	48	48	51	51	51	51	48	48	54	52	52	54	54	54	56	56	56	58	59	58	56	58	58	56	56	56	56	59	58	59	59	60	60	59	60	59	62	60	62	62	64	62	60	67	67	67	67	69	71	71	72	75	73	77	75	77	75	75	79	77	79	80	80	79	79	80	79	79	77	79	79	79	77	80	80	81	81	84	81	80	65	69	65	65	67	65	67	69	69	67	67	67	65	64	65	64	62	64	62	62	62	65	62	62	62	62	60	59	60	60	58	64	60	58	58	59	60	58	56	56	48	48	46	48	46	46	46	43	40	40	40	38	32	35	40	38	36	36	40	38	38	38	40	40	40	40	40	38	38	40	40	43	46	48	46	48	48	46	48	48	48	48	51	51	51	51	48	48	54	52	52	54	54	54	56	56	56	58	59	58	56	58	58	56	56	56	56	59	58	59	59	60	60	59	60	59	62	60	62	62	64	62	60	67	67	67	67	69	71	71	72	75	73	77	75	77	75	75	79	77	79	80	80	79	79	80	79	79	77	79	79	79	77	80	80	81	81	84	81	80	
69	67	67	67	67	64	65	65	67	65	65	65	65	64	64	62	62	62	65	60	62	62	60	62	64	67	65	60	59	59	59	59	59	58	56	58	58	59	58	54	51	48	48	46	48	48	48	43	40	38	38	38	36	36	38	38	38	40	38	38	38	40	38	40	40	40	40	38	40	44	43	43	44	46	44	48	52	52	48	48	48	48	48	51	51	51	52	51	52	52	52	54	54	56	56	56	56	58	58	58	56	56	58	58	58	56	58	59	58	58	59	60	60	60	60	60	60	60	62	64	64	64	62	65	67	67	67	69	71	71	71	73	75	79	77	84	75	77	77	75	79	79	80	80	79	81	80	80	79	80	77	79	79	79	80	80	81	84	77	81	69	67	67	67	67	64	65	65	67	65	65	65	65	64	64	62	62	62	65	60	62	62	60	62	64	67	65	60	59	59	59	59	59	58	56	58	58	59	58	54	51	48	48	46	48	48	48	43	40	38	38	38	36	36	38	38	38	40	38	38	38	40	38	40	40	40	40	38	40	44	43	43	44	46	44	48	52	52	48	48	48	48	48	51	51	51	52	51	52	52	52	54	54	56	56	56	56	58	58	58	56	56	58	58	58	56	58	59	58	58	59	60	60	60	60	60	60	60	62	64	64	64	62	65	67	67	67	69	71	71	71	73	75	79	77	84	75	77	77	75	79	79	80	80	79	81	80	80	79	80	77	79	79	79	80	80	81	84	77	81	69	67	67	67	67	64	65	65	67	65	65	65	65	64	64	62	62	62	65	60	62	62	60	62	64	67	65	60	59	59	59	59	59	58	56	58	58	59	58	54	51	48	48	46	48	48	48	43	40	38	38	38	36	36	38	38	38	40	38	38	38	40	38	40	40	40	40	38	40	44	43	43	44	46	44	48	52	52	48	48	48	48	48	51	51	51	52	51	52	52	52	54	54	56	56	56	56	58	58	58	56	56	58	58	58	56	58	59	58	58	59	60	60	60	60	60	60	60	62	64	64	64	62	65	67	67	67	69	71	71	71	73	75	79	77	84	75	77	77	75	79	79	80	80	79	81	80	80	79	80	77	79	79	79	80	80	81	84	77	81	
69	67	67	65	64	64	64	64	65	67	65	64	62	62	62	60	60	62	65	64	62	62	60	60	62	62	62	60	58	59	59	60	58	58	56	58	56	58	54	52	48	48	48	48	48	48	48	43	40	40	40	40	38	36	38	38	36	36	36	38	40	38	38	38	38	40	40	40	40	40	44	44	43	44	46	46	48	48	48	51	48	48	48	51	51	51	51	51	52	51	52	52	54	56	58	56	56	58	58	58	56	58	58	56	56	56	58	58	58	58	59	59	58	59	58	60	59	60	62	64	65	64	62	64	65	67	67	69	71	71	72	72	77	77	75	80	75	73	75	77	79	80	79	79	79	79	79	79	80	80	77	79	79	80	80	79	81	81	80	81	69	67	67	65	64	64	64	64	65	67	65	64	62	62	62	60	60	62	65	64	62	62	60	60	62	62	62	60	58	59	59	60	58	58	56	58	56	58	54	52	48	48	48	48	48	48	48	43	40	40	40	40	38	36	38	38	36	36	36	38	40	38	38	38	38	40	40	40	40	40	44	44	43	44	46	46	48	48	48	51	48	48	48	51	51	51	51	51	52	51	52	52	54	56	58	56	56	58	58	58	56	58	58	56	56	56	58	58	58	58	59	59	58	59	58	60	59	60	62	64	65	64	62	64	65	67	67	69	71	71	72	72	77	77	75	80	75	73	75	77	79	80	79	79	79	79	79	79	80	80	77	79	79	80	80	79	81	81	80	81	69	67	67	65	64	64	64	64	65	67	65	64	62	62	62	60	60	62	65	64	62	62	60	60	62	62	62	60	58	59	59	60	58	58	56	58	56	58	54	52	48	48	48	48	48	48	48	43	40	40	40	40	38	36	38	38	36	36	36	38	40	38	38	38	38	40	40	40	40	40	44	44	43	44	46	46	48	48	48	51	48	48	48	51	51	51	51	51	52	51	52	52	54	56	58	56	56	58	58	58	56	58	58	56	56	56	58	58	58	58	59	59	58	59	58	60	59	60	62	64	65	64	62	64	65	67	67	69	71	71	72	72	77	77	75	80	75	73	75	77	79	80	79	79	79	79	79	79	80	80	77	79	79	80	80	79	81	81	80	81	
