59	59	59	61	61	61	63	66	66	64	64	64	63	66	69	67	67	67	69	69	72	72	74	76	76	79	77	80	82	82	80	79	80	80	82	82	80	84	84	84	84	85	87	87	87	87	87	87	87	87	85	85	87	87	85	85	85	85	87	87	89	87	87	87	89	90	90	92	90	90	92	93	93	93	92	92	92	90	92	92	90	92	93	93	93	93	93	93	93	93	92	93	93	93	93	93	93	92	93	92	90	92	92	90	92	92	90	89	89	87	89	89	89	90	89	89	85	84	84	84	84	84	84	84	82	82	80	77	79	79	79	77	79	77	77	77	77	77	77	76	76	79	79	77	77	77	77	79	80	80	80	82	84	80	84	82	82	82	79	80	
61	61	59	59	61	59	63	64	67	64	64	64	64	64	67	66	66	67	69	69	72	74	74	77	74	76	77	79	80	80	80	80	82	82	80	84	84	82	84	84	84	87	87	87	87	87	85	87	89	87	84	85	87	89	87	85	84	85	85	87	87	87	87	89	89	90	90	92	90	90	93	92	93	93	93	92	92	92	92	92	90	92	92	93	93	93	93	93	93	95	95	97	97	92	92	93	93	92	93	92	92	90	92	92	92	92	90	87	89	89	89	87	89	90	90	89	87	85	84	84	84	84	84	85	84	84	82	77	77	77	77	79	79	79	79	77	77	77	77	77	76	77	79	79	79	79	79	79	80	80	82	84	82	82	82	80	82	82	80	82	
61	59	61	59	61	63	64	64	66	63	64	64	63	64	66	66	66	64	69	71	72	72	74	76	76	77	77	79	82	84	82	80	82	84	82	84	84	84	84	85	85	89	87	89	87	87	85	87	89	87	85	87	87	85	87	85	84	84	85	87	87	89	87	87	89	89	89	90	90	90	92	92	92	92	95	92	92	90	90	90	90	90	92	93	92	93	93	93	92	93	95	97	93	93	93	95	95	93	97	92	90	93	93	90	90	90	92	90	89	89	89	87	87	90	89	89	85	84	84	84	84	84	84	85	84	82	82	79	79	79	80	80	80	79	79	77	79	77	79	77	77	79	79	77	77	79	79	80	82	82	82	82	84	82	82	82	82	82	80	82	
61	59	59	61	61	61	66	64	64	61	64	64	64	66	66	66	66	69	71	71	74	74	76	77	77	79	79	79	80	84	80	82	80	80	84	82	84	84	84	84	85	85	87	87	85	85	85	87	89	87	85	85	85	87	85	84	84	85	85	90	87	85	87	87	87	87	87	87	89	87	89	89	90	90	92	90	89	90	90	90	90	90	92	92	92	93	93	93	92	92	92	93	92	90	92	92	93	92	92	90	90	92	90	89	89	90	90	89	89	89	89	87	87	87	85	85	85	84	84	84	84	84	84	84	84	82	80	79	80	80	80	80	80	79	79	77	77	77	80	79	77	79	79	79	80	79	79	82	82	82	82	84	84	82	82	82	82	82	80	84	
61	61	61	61	63	63	64	66	66	66	64	63	64	66	66	67	67	71	71	71	74	74	76	76	79	79	79	79	80	82	80	82	82	80	82	82	82	82	84	84	84	85	85	85	85	85	85	85	87	87	85	85	85	85	84	84	84	84	85	85	87	85	87	87	85	85	85	84	85	87	89	89	92	90	90	90	90	90	90	90	90	89	90	90	90	92	92	92	90	92	90	90	90	89	90	92	92	90	89	87	89	89	89	89	89	89	90	89	87	87	85	85	87	89	87	85	85	84	84	84	84	84	84	85	84	80	80	79	80	82	80	79	79	79	82	77	79	79	79	79	79	80	79	80	80	79	80	82	82	82	84	84	85	84	84	82	82	80	82	87	
61	63	64	63	64	64	64	66	67	66	64	64	66	66	67	67	69	71	71	72	74	76	76	76	79	80	79	80	82	80	82	80	82	82	82	82	82	82	84	82	84	84	84	84	84	84	85	85	87	87	85	84	84	84	84	84	84	84	84	84	85	85	85	87	85	85	85	85	84	87	89	89	90	89	90	90	90	89	89	90	90	90	90	90	90	92	92	92	90	90	90	90	89	89	89	90	92	92	90	89	89	89	89	89	89	89	89	87	87	85	85	85	85	89	87	85	85	84	84	84	84	84	84	82	82	80	80	77	79	80	79	77	79	76	77	77	77	79	77	79	79	80	80	80	80	79	80	84	84	84	84	85	87	84	84	82	80	82	82	84	
61	63	64	63	63	64	64	66	67	66	66	64	66	67	69	67	69	71	72	71	74	74	76	80	80	82	80	80	84	80	80	79	80	82	82	82	82	79	82	82	82	84	84	84	84	85	85	85	87	84	85	84	84	82	84	84	84	84	84	82	84	85	84	85	85	85	85	85	85	87	90	90	90	90	90	90	90	90	89	89	90	90	90	90	90	92	92	92	90	90	90	90	89	89	89	92	90	90	89	87	87	87	87	89	89	87	87	87	85	85	85	84	85	87	87	85	85	84	84	84	87	84	84	82	80	79	80	79	79	79	79	79	77	74	77	76	77	79	79	79	79	79	80	80	80	80	80	82	85	84	84	85	84	84	89	85	82	84	84	82	
63	63	64	63	64	64	66	67	66	66	64	66	66	69	67	69	69	74	72	71	76	76	76	77	79	84	80	80	82	80	79	79	80	79	80	80	82	82	82	82	82	84	84	84	84	85	85	85	87	84	82	84	82	84	84	84	82	84	84	84	85	85	84	85	85	85	85	85	87	87	87	90	90	90	90	90	90	89	89	90	90	89	90	90	90	92	92	92	90	90	90	90	89	89	89	90	90	90	89	87	85	87	87	87	87	87	87	87	85	85	85	85	85	85	85	87	84	84	84	84	85	84	84	84	80	79	79	79	79	79	79	79	79	76	77	76	76	77	77	79	79	80	79	80	80	80	82	82	85	85	85	87	85	85	85	85	84	84	82	84	
63	63	64	64	64	66	66	66	67	66	67	67	67	69	69	71	71	72	74	72	80	79	77	77	77	77	77	79	85	80	79	77	79	79	80	80	82	84	82	80	82	84	84	85	82	84	84	85	89	85	84	85	84	84	84	84	84	84	84	85	85	84	85	85	85	85	87	87	89	87	89	90	90	90	90	92	90	90	89	90	90	90	90	90	92	92	92	93	90	90	90	90	89	89	89	89	93	92	89	85	87	87	87	87	87	87	87	87	84	85	85	85	87	89	85	84	82	85	84	84	84	84	82	82	80	79	80	80	80	79	79	79	79	76	76	76	76	76	77	79	80	82	82	82	82	80	82	82	84	85	87	87	87	89	87	87	85	85	84	85	
63	63	69	66	64	66	67	69	71	67	67	66	67	67	71	71	71	72	72	74	74	74	76	77	77	77	76	79	80	80	79	77	79	80	80	80	80	80	82	80	82	84	84	84	82	82	84	84	87	84	82	84	84	84	84	84	84	82	82	84	84	84	85	85	85	87	87	87	87	87	89	90	90	90	90	90	90	90	89	90	90	90	90	90	92	92	92	92	89	89	89	90	90	89	89	90	92	89	87	80	85	87	89	89	89	87	85	85	85	87	85	85	85	87	85	84	84	85	84	84	84	82	82	82	82	80	80	79	79	79	79	80	79	76	76	74	72	74	76	77	80	80	80	80	80	80	82	84	85	87	87	87	87	85	87	85	85	85	85	87	
