50	48	48	50	51	53	50	51	54	54	56	54	56	56	53	54	58	59	59	58	58	58	59	63	59	61	64	64	64	64	66	63	66	66	66	67	67	69	67	69	69	74	72	76	74	76	74	74	74	72	72	74	72	74	76	76	76	77	77	79	79	80	79	79	80	80	80	80	79	80	80	80	82	82	82	80	84	82	82	84	82	80	82	85	80	80	82	82	79	82	80	80	79	79	77	77	77	77	74	76	76	76	77	79	77	77	76	76	74	74	74	71	72	74	72	71	72	71	72	71	72	71	71	69	69	67	66	66	66	64	63	63	63	59	59	59	59	59	61	63	63	66	66	69	69	71	72	74	76	74	72	77	79	77	76	76	76	74	74	74	
46	45	50	46	50	51	51	54	54	54	56	53	56	54	54	54	58	59	59	59	59	58	61	59	61	61	63	63	64	64	66	63	67	66	67	67	69	69	69	71	69	72	72	74	76	74	76	72	72	71	74	72	74	76	76	74	76	77	79	77	79	80	79	79	80	80	80	80	79	80	80	80	82	80	82	84	82	82	84	82	82	79	80	82	77	79	80	82	80	82	82	79	79	76	79	79	79	77	77	77	77	76	77	77	76	77	77	76	76	76	74	74	74	74	74	72	74	72	69	71	71	69	71	69	69	67	66	66	66	64	61	63	59	61	58	61	59	58	58	61	59	63	63	67	69	71	72	72	76	77	77	77	79	77	77	76	74	72	76	74	
48	50	48	46	51	53	50	53	53	54	58	58	56	54	53	56	58	61	61	59	61	59	61	61	61	63	63	59	63	66	66	66	64	67	69	69	69	69	69	69	71	72	74	76	76	74	76	72	74	72	76	74	72	76	76	74	77	76	79	79	80	80	79	80	79	80	79	80	80	79	80	79	80	80	82	82	84	84	84	84	80	80	82	82	79	79	80	80	80	82	80	80	80	77	79	80	80	79	77	77	76	77	77	77	76	77	77	76	76	74	74	74	74	74	74	74	72	72	72	71	71	71	71	69	69	67	66	66	66	64	64	61	59	59	58	61	61	58	58	59	61	63	67	66	66	72	74	72	76	77	76	71	79	77	76	76	72	72	74	74	
50	50	46	48	51	51	48	53	54	53	54	56	56	56	54	58	58	61	59	59	59	61	61	59	63	64	64	63	61	66	66	66	66	67	66	69	67	69	69	71	72	74	74	76	76	74	74	72	74	72	74	77	76	76	74	74	76	77	79	79	80	80	79	79	80	80	80	80	79	79	80	80	82	82	82	82	82	84	82	84	82	80	80	82	80	80	80	82	79	80	80	80	79	79	79	80	80	79	77	76	77	76	77	79	76	76	79	77	74	72	74	72	74	74	72	72	71	72	71	69	71	71	69	69	69	67	66	66	66	66	64	63	61	63	61	63	61	59	59	61	59	59	63	67	67	71	72	72	74	77	76	77	77	76	74	74	74	74	74	76	
50	50	48	50	51	53	51	56	54	56	56	54	56	56	56	56	58	61	61	59	63	61	61	61	63	66	66	66	66	67	67	67	67	67	69	69	69	69	69	71	71	74	76	76	74	74	76	74	74	72	76	77	76	76	77	76	77	79	79	79	80	80	79	77	77	80	79	80	80	80	82	80	82	82	82	84	84	82	84	84	82	82	82	82	82	80	80	82	82	82	80	79	77	80	80	80	80	76	79	77	77	77	77	79	77	77	79	77	76	76	74	72	74	76	76	72	71	71	71	71	72	71	69	71	69	67	66	66	67	66	64	64	63	61	61	63	63	61	61	61	61	59	61	66	67	69	72	71	74	76	76	76	77	76	77	76	76	76	76	76	
50	48	51	50	53	56	56	56	54	56	56	58	56	58	56	58	59	63	61	63	63	63	63	63	63	66	66	66	66	66	67	67	67	69	69	67	71	71	71	72	72	74	74	76	76	74	74	76	77	77	77	77	77	77	77	77	77	79	80	80	79	79	80	79	80	82	82	80	80	80	82	82	84	82	84	85	84	84	84	85	82	80	80	82	80	82	82	84	82	82	82	80	80	80	80	82	80	79	79	79	77	77	77	79	77	77	79	77	76	74	74	74	74	76	76	76	74	72	71	72	72	71	69	69	71	67	67	67	67	67	67	64	64	63	61	63	63	61	61	61	59	58	59	64	66	69	71	72	76	76	76	77	77	77	79	79	76	76	76	76	
48	50	53	53	56	58	58	58	58	58	59	59	58	58	56	58	61	63	64	64	63	64	63	64	64	67	69	69	67	67	69	69	69	71	71	69	71	71	71	72	72	74	76	76	76	76	74	76	77	76	76	77	77	77	77	76	79	79	80	79	80	80	80	80	82	82	82	82	82	82	82	82	84	84	85	84	85	84	84	84	82	79	82	82	82	82	82	84	84	82	84	82	82	82	82	82	80	79	80	79	77	77	79	79	77	79	79	79	76	76	76	74	76	76	76	76	74	74	71	74	74	72	69	71	71	67	69	69	69	67	67	66	64	64	63	66	63	64	64	63	61	61	61	64	66	69	69	72	74	76	77	77	77	79	77	79	79	77	77	77	
53	51	54	54	58	59	59	56	58	58	61	58	59	59	58	59	61	63	64	63	64	64	64	64	66	67	67	69	69	69	69	71	69	72	71	71	72	72	72	74	72	74	74	77	74	71	76	76	76	77	77	79	77	79	79	77	79	79	79	79	80	80	82	79	80	82	84	82	80	82	82	84	82	84	84	85	84	85	84	84	80	77	82	84	82	82	84	84	82	84	82	82	82	82	82	82	80	80	79	79	77	79	79	79	77	77	77	76	76	74	76	74	76	76	76	76	76	74	71	74	74	71	69	71	72	69	69	69	67	67	67	64	66	64	63	64	66	64	64	64	61	59	63	64	66	66	69	69	71	74	79	76	77	77	77	77	77	79	77	77	
54	54	56	56	58	59	58	58	58	59	59	59	59	59	59	61	63	63	61	59	64	63	63	64	66	69	69	67	72	72	71	69	72	72	71	71	71	72	72	72	71	74	72	77	76	74	74	76	77	77	77	76	77	79	79	74	79	77	76	79	79	80	82	80	79	82	84	84	84	84	82	82	80	84	85	84	85	85	87	84	82	80	80	84	84	82	84	82	82	82	84	80	80	80	80	80	80	79	80	79	77	79	79	77	76	76	77	79	76	76	77	76	76	76	77	74	74	74	71	72	72	71	71	71	71	69	67	69	69	69	67	66	66	63	61	64	64	64	63	63	61	58	63	64	64	66	66	64	69	67	74	76	79	74	76	76	77	79	72	76	
54	56	56	59	61	61	59	58	59	61	61	61	61	61	61	63	64	66	64	63	63	64	66	64	66	69	69	71	69	71	72	72	72	72	72	72	72	72	72	74	72	72	74	76	76	76	77	74	77	76	76	77	77	79	80	79	79	79	77	80	80	79	80	82	80	82	82	84	82	80	82	84	84	84	84	84	87	87	85	85	84	79	84	84	84	82	82	80	82	85	84	84	84	82	82	82	82	80	80	80	77	79	80	79	77	76	79	79	77	76	77	77	76	77	77	74	76	74	72	74	74	71	72	72	71	69	69	69	67	67	69	66	67	66	64	67	64	64	61	63	61	63	63	66	64	66	67	64	67	69	72	76	77	76	79	76	76	79	79	79	
